"","disclosure_year","disclosure_date","transaction_date","owner","ticker","asset_description","type","amount","representative","district","ptr_link","cap_gains_over_200_usd","lower_amount","upper_amount","symbol","pps_open","pps_high","pps_low","pps_close","sector","industry","fte","country","state","zip"
"3858",2021,"10/08/2021",2020-03-19,"","V","Visa Inc","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Credit Services",21500,"United States","CA","94128-8999"
"3859",2021,"10/08/2021",2020-11-23,"","V","Visa Inc","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Credit Services",21500,"United States","CA","94128-8999"
"3860",2021,"10/08/2021",2020-04-22,"","V","Visa Inc","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Credit Services",21500,"United States","CA","94128-8999"
"3861",2021,"10/08/2021",2020-11-23,"self","V","Visa Inc","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Credit Services",21500,"United States","CA","94128-8999"
"3862",2021,"10/08/2021",2020-12-24,"self","WFC","Wells Fargo & Company","sale_full","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
"3863",2021,"10/08/2021",2020-12-24,"","WFC","Wells Fargo & Company","sale_full","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
"3864",2021,"10/08/2021",2019-09-09,"self","WFC","Wells Fargo & Company","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
"3865",2021,"10/08/2021",2019-09-09,"","WFC","Wells Fargo & Company","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
"3866",2021,"10/08/2021",2020-02-13,"self","WFC","Wells Fargo & Company","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
"3867",2021,"10/08/2021",2020-12-24,"self","WFC","Wells Fargo & Company","sale_full","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
"3868",2021,"10/08/2021",2020-02-13,"self","WFC","Wells Fargo & Company","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Diversified",246577,"United States","CA","94104"
"3869",2021,"10/08/2021",2021-09-20,"","EPD","Enterprise Products Partners","purchase","$100,001 - $250,000","Hon. Trey Hollingsworth","IN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218381.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",NA,"United States","TX","77002-5227"
"3870",2021,"10/08/2021",2021-09-20,"","MMP","Magellan Midstream Partners","purchase","$50,001 - $100,000","Hon. Trey Hollingsworth","IN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218381.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",1715,"United States","OK","74121-2186"
"3871",2021,"10/08/2021",2021-09-24,"","MMP","Magellan Midstream Partners","purchase","$15,001 - $50,000","Hon. Trey Hollingsworth","IN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218381.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",1715,"United States","OK","74121-2186"
"3872",2020,"03/24/2020",2020-02-05,"joint","BSX","Boston Scientific Corporation","sale_full","$1,001 - $15,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016288.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Medical Devices",41000,"United States","MA","01752-1234"
"3873",2020,"03/24/2020",2020-02-11,"joint","CSCO","Cisco Systems, Inc.","sale_full","$1,001 - $15,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016288.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Communication Equipment",79500,"United States","CA","95134"
"3874",2020,"03/24/2020",2020-03-17,"joint","PFE","Pfizer, Inc.","purchase","$1,001 - $15,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016288.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Drug Manufacturers—General",79000,"United States","NY","10017"
"3875",2020,"03/24/2020",2020-02-02,"joint","TFC","Truist Financial Corporation","sale_full","$15,001 - $50,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016288.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",51169,"United States","NC","28202"
"3876",2020,"03/24/2020",2020-03-19,"self","BSX","Boston Scientific Corporation","sale_full","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016296.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Medical Devices",41000,"United States","MA","01752-1234"
"3877",2020,"03/24/2020",2020-03-19,"self","RUN","Sunrun Inc.","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016296.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Solar",11383,"United States","CA","94104"
"3878",2020,"03/24/2020",2020-03-17,"self","RUN","Sunrun Inc.","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016296.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Solar",11383,"United States","CA","94104"
"3879",2020,"03/24/2020",2020-03-18,"self","RUN","Sunrun Inc.","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016296.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Solar",11383,"United States","CA","94104"
"3880",2020,"05/22/2020",2020-04-13,"joint","AAPL","Apple Inc.","sale_full","$1,001 - $15,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Consumer Electronics",154000,"United States","CA","95014"
"3881",2020,"05/22/2020",2020-04-29,"joint","D","Dominion Energy, Inc.","purchase","$15,001 - $50,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Utilities","Utilities—Regulated Electric",17100,"United States","VA","23219"
"3882",2020,"05/22/2020",2020-04-02,"joint","DUK","Duke Energy Corporation","purchase","$15,001 - $50,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Utilities","Utilities—Regulated Electric",27605,"United States","NC","28202-1803"
"3883",2020,"05/22/2020",2020-04-13,"joint","DUK","Duke Energy Corporation","purchase","$1,001 - $15,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Utilities","Utilities—Regulated Electric",27605,"United States","NC","28202-1803"
"3884",2020,"05/22/2020",2020-04-29,"joint","MAR","Marriott International - Class A","sale_full","$15,001 - $50,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016653.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Consumer Cyclical","Lodging",120000,"United States","MD","20817"
"3885",2020,"05/22/2020",2020-04-17,"--","T","AT&T Inc.","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016655.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Communication Services","Telecom Services",203160,"United States","TX","75202"
"3886",2020,"05/22/2020",2020-04-17,"--","AZO","AutoZone, Inc.","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016655.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Specialty Retail",65100,"United States","TN","38103"
"3887",2020,"05/22/2020",2020-04-17,"--","BA","Boeing Company","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016655.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Aerospace & Defense",142000,"United States","IL","60606-1596"
"3888",2020,"05/22/2020",2020-04-17,"--","CMCSA","Comcast Corporation - Class A","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016655.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Communication Services","Entertainment",189000,"United States","PA","19103-2838"
"3889",2020,"05/22/2020",2020-04-17,"--","FDX","FedEx Corporation","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016655.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Integrated Freight & Logistics",384000,"United States","TN","38120"
"3890",2020,"05/22/2020",2020-04-17,"--","MAR","Marriott International - Class A","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016655.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Cyclical","Lodging",120000,"United States","MD","20817"
"3891",2020,"05/22/2020",2020-04-17,"--","MAA","Mid-America Apartment Communities, Inc.","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016655.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Real Estate","REIT—Residential",2429,"United States","TN","38138"
"3892",2020,"05/22/2020",2020-04-17,"--","PEP","Pepsico, Inc.","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016655.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Beverages—Non-Alcoholic",309000,"United States","NY","10577"
"3893",2020,"05/22/2020",2020-04-17,"--","CVX","Chevron Corporation","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016656.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",42595,"United States","CA","94583-2324"
"3894",2020,"05/22/2020",2020-04-17,"--","KO","Coca-Cola Company","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016656.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Beverages—Non-Alcoholic",79000,"United States","GA","30313"
"3895",2020,"05/22/2020",2020-04-17,"--","RQI","Cohen & Steers Quality Income Realty Fund Inc Common Shares","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016656.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Asset Management",NA,"United States","NY","10017-1216"
"3896",2020,"05/22/2020",2020-04-17,"--","XOM","Exxon Mobil Corporation","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016656.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",63000,"United States","TX","75039-2298"
"3897",2020,"05/22/2020",2020-04-17,"--","FHN","First Horizon National Corporation","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016656.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",7900,"United States","TN","38103"
"3898",2020,"05/22/2020",2020-04-17,"--","DIS","Walt Disney Company","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016656.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Communication Services","Entertainment",152000,"United States","CA","91521"
"3899",2020,"05/22/2020",2020-05-07,"--","CVX","Chevron Corporation","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016657.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",42595,"United States","CA","94583-2324"
"3900",2020,"05/22/2020",2020-05-07,"--","KO","Coca-Cola Company","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016657.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Beverages—Non-Alcoholic",79000,"United States","GA","30313"
"3901",2020,"05/22/2020",2020-05-07,"--","FHN","First Horizon National Corporation","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016657.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",7900,"United States","TN","38103"
"3902",2020,"05/22/2020",2020-05-07,"--","PEAK","Healthpeak Properties, Inc.","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016657.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Real Estate","REIT—Healthcare Facilities",196,"United States","CO","80237"
"3903",2020,"05/22/2020",2020-05-07,"--","SLB","Schlumberger N.V.","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016657.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Equipment & Services",92000,"United States","TX","77056"
"3904",2020,"05/22/2020",2020-05-07,"--","DIS","Walt Disney Company","sale_full","$1,001 - $15,000","Hon. Steve Cohen","TN09","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016657.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Communication Services","Entertainment",152000,"United States","CA","91521"
"3905",2020,"07/27/2020",2020-07-22,"joint","AMN","AMN Healthcare Services Inc AMN Healthcare Services Inc","purchase","$50,001 - $100,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017029.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,NA,"Healthcare","Medical Care Facilities",3800,"United States","TX","75019"
"3906",2020,"07/27/2020",2020-07-22,"joint","VEEV","Veeva Systems Inc. Class A","sale_full","$100,001 - $250,000","Hon. Greg Gianforte","MT00","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017029.pdf",TRUE,100001,250000,NA,NA,NA,NA,NA,"Healthcare","Health Information Services",5482,"United States","CA","94588"
"3907",2020,"12/12/2020",2020-12-01,"","AM","Antero Midstream Corporation","purchase","$100,001 - $250,000","Hon. Mark Green","TN07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017816.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",519,"United States","CO","80202"
"3908",2020,"12/12/2020",2020-12-01,"","ET","Energy Transfer LP Common Units","purchase","$15,001 - $50,000","Hon. Mark Green","TN07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017816.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",12558,"United States","TX","75225"
"3909",2020,"12/12/2020",2020-12-01,"","NGL","NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests","purchase","$15,001 - $50,000","Hon. Mark Green","TN07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017816.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",997,"United States","OK","74136"
"3910",2020,"12/12/2020",2020-12-01,"","NGL","NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests","purchase","$15,001 - $50,000","Hon. Mark Green","TN07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017816.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",997,"United States","OK","74136"
"3911",2020,"12/12/2020",2020-12-01,"","SHLX","Shell Midstream Partners, L.P. Common Units Representing Limited Partner Interests","purchase","$100,001 - $250,000","Hon. Mark Green","TN07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017816.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",NA,"United States","TX","77079"
"3912",2020,"12/12/2020",2020-12-01,"","USAC","USA Compression Partners, LP Common Units Representing Limited Partner Interests","purchase","$100,001 - $250,000","Hon. Mark Green","TN07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017816.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Equipment & Services",697,"United States","TX","78701"
"3913",2020,"12/12/2020",2020-12-01,"","USDP","USD Partners LP Common Units representing limited partner interest","sale_full","$100,001 - $250,000","Hon. Mark Green","TN07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017816.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Industrials","Railroads",NA,"United States","TX","77002"
"3914",2020,"12/12/2020",2020-12-01,"","USDP","USD Partners LP Common Units representing limited partner interest","sale_full","$15,001 - $50,000","Hon. Mark Green","TN07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017816.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Industrials","Railroads",NA,"United States","TX","77002"
"3915",2020,"11/11/2020",2020-09-01,"self","GILD","Gilead Sciences, Inc.","sale_partial","$1,001 - $15,000","Hon. Ed Perlmutter","CO07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017676.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Drug Manufacturers—General",14400,"United States","CA","94404"
"3916",2020,"11/11/2020",2020-09-23,"self","MSFT","Microsoft Corporation","sale_partial","$1,001 - $15,000","Hon. Ed Perlmutter","CO07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017676.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
"3917",2020,"11/11/2020",2020-09-14,"self","MSFT","Microsoft Corporation","sale_partial","$1,001 - $15,000","Hon. Ed Perlmutter","CO07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017676.pdf",TRUE,1001,15000,NA,NA,NA,NA,NA,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
"3918",2020,"11/11/2020",2020-09-03,"self","NVDA","NVIDIA Corporation","purchase","$1,001 - $15,000","Hon. Ed Perlmutter","CO07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017676.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Semiconductors",22473,"United States","CA","95051"
"3919",2020,"11/11/2020",2020-09-01,"self","PFE","Pfizer, Inc.","sale_partial","$1,001 - $15,000","Hon. Ed Perlmutter","CO07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017676.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Healthcare","Drug Manufacturers—General",79000,"United States","NY","10017"
"3920",2020,"11/11/2020",2020-09-18,"self","SQ","Square, Inc. Class A","purchase","$1,001 - $15,000","Hon. Ed Perlmutter","CO07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017676.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Software—Infrastructure",8521,"United States","CA","94103"
"3921",2020,"11/11/2020",2020-09-01,"self","VZ","Verizon Communications Inc.","sale_partial","$1,001 - $15,000","Hon. Ed Perlmutter","CO07","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017676.pdf",TRUE,1001,15000,NA,NA,NA,NA,NA,"Communication Services","Telecom Services",118500,"United States","NY","10036"
"3922",2020,"11/11/2020",2020-10-01,"","MU","Micron Technology, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017677.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Semiconductors",44000,"United States","ID","83716-9632"
"3923",2020,"11/11/2020",2020-10-02,"","MU","Micron Technology, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017677.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Semiconductors",44000,"United States","ID","83716-9632"
"3924",2020,"11/11/2020",2020-10-30,"","MU","Micron Technology, Inc.","purchase","$1,001 - $15,000","Hon. Dean Phillips","MN03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017677.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Semiconductors",44000,"United States","ID","83716-9632"
"3925",2020,"04/24/2020",2020-02-06,"self","SNV","Synovus Financial Corp.","purchase","$1,001 - $15,000","Hon. W. Greg Steube","FL17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016477.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Financial Services","Banks—Regional",4887,"United States","GA","31901"
"3926",2022,"07/05/2022",2022-06-29,"joint","MO","Altria Group Inc","sale_full","$100,001 - $250,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Consumer Defensive","Tobacco",6000,"United States","VA","23230"
"3927",2022,"07/05/2022",2022-06-14,"joint","T","AT&T Inc","sale_full","$100,001 - $250,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Communication Services","Telecom Services",203160,"United States","TX","75202"
"3928",2022,"07/05/2022",2022-06-30,"joint","BTI","British American Tobacco Industries plc Common Stock ADR","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Tobacco",54365,"United Kingdom",NA,"WC2R 2PG"
"3929",2022,"07/05/2022",2022-06-13,"joint","BTI","British American Tobacco Industries plc Common Stock ADR","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Consumer Defensive","Tobacco",54365,"United Kingdom",NA,"WC2R 2PG"
"3930",2022,"07/05/2022",2022-06-17,"joint","DUK","Duke Energy Corporation Depositary Shares ech representing 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Utilities","Utilities—Regulated Electric",27605,"United States","NC","28202-1803"
"3931",2022,"07/05/2022",2022-06-23,"joint","EPD","Enterprise Products Partners LP","sale_full","$100,001 - $250,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",NA,"United States","TX","77002-5227"
"3932",2022,"07/05/2022",2022-06-23,"joint","XOM","Exxon Mobil Corporation","sale_full","$100,001 - $250,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",63000,"United States","TX","75039-2298"
"3933",2022,"07/05/2022",2022-06-13,"joint","XOM","Exxon Mobil Corporation","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",63000,"United States","TX","75039-2298"
"3934",2022,"07/05/2022",2022-06-13,"joint","GPP","Green Plains Partners LP - Common Units","sale_full","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,15001,50000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",NA,"United States","NE","68106"
"3935",2022,"07/05/2022",2022-06-10,"joint","KNOP","KNOT Offshore Partners LP Unites rep Limited Partner Interests","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Industrials","Marine Shipping",1,"United Kingdom",NA,"AB15 4YB"
"3936",2022,"07/05/2022",2022-06-15,"joint","MMP","Magellan Midstream partners LP Limiter Partnership","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",1715,"United States","OK","74121-2186"
"3937",2022,"07/05/2022",2022-06-22,"joint","MFC","Manulife Financial Corporation","sale_full","$100,001 - $250,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021315.pdf",FALSE,100001,250000,NA,NA,NA,NA,NA,"Financial Services","Insurance—Life",38000,"Canada","ON","M4W 1E5"
