"","disclosure_year","disclosure_date","transaction_date","owner","ticker","asset_description","type","amount","representative","district","ptr_link","cap_gains_over_200_usd","lower_amount","upper_amount","symbol","pps_open","pps_high","pps_low","pps_close","sector","industry","fte","country","state","zip"
"320",2022,"02/03/2022",2022-01-27,"self","NTAP","NetApp Inc Common Stock","purchase","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218548.pdf",FALSE,15001,50000,"NTAP",85.540001,87.260002,83.410004,83.830002,"Technology","Computer Hardware",11000,"United States","CA","95128"
"321",2022,"02/03/2022",2022-01-10,"self","NTAP","NetApp Inc Common Stock","sale_full","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218548.pdf",FALSE,15001,50000,"NTAP",91.5,93.300003,90.190002,93.199997,"Technology","Computer Hardware",11000,"United States","CA","95128"
"322",2022,"02/03/2022",2022-01-27,"joint","BAC","Bank of America Corporation","sale_full","$1,001 - $15,000","Hon. Susie Lee","NV03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020369.pdf",FALSE,1001,15000,"BAC",46.369999,46.75,45.09,45.470001,"Financial Services","Banks—Diversified",208000,"United States","NC","28255"
"323",2022,"02/03/2022",2022-01-27,"self","WYNN","Wynn Resorts Limited","purchase","$15,001 - $50,000","Hon. Susie Lee","NV03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020369.pdf",FALSE,15001,50000,"WYNN",86.57,86.910004,82.019997,82.75,"Consumer Cyclical","Resorts & Casinos",26950,"United States","NV","89109"
"324",2022,"05/22/2022",2022-05-17,"self","JPM","JP Morgan Chase & Co","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021093.pdf",FALSE,1001,15000,"JPM",121.040001,122.970001,120.809998,122.18,"Financial Services","Banks—Diversified",273948,"United States","NY","10179"
"325",2022,"05/22/2022",2022-05-17,"self","TMUS","T-Mobile US Inc","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021093.pdf",FALSE,1001,15000,"TMUS",128,129.339996,126.75,128.619995,"Communication Services","Telecom Services",75000,"United States","WA","98006-1350"
"326",2022,"01/21/2022",2022-01-14,"self","SQ","Block Inc, Class A Common Stock","sale_full","$1,001 - $15,000","Hon. John Garamendi","CA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020278.pdf",FALSE,1001,15000,"SQ",135,138.660004,129.307999,133.289993,"Technology","Software—Infrastructure",8521,"United States","CA","94103"
"327",2022,"01/21/2022",2022-01-14,"self","GVA","Granite Construction Incorporated","sale_full","$1,001 - $15,000","Hon. John Garamendi","CA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020278.pdf",FALSE,1001,15000,"GVA",37.400002,38.32,37.209999,38.16,"Industrials","Engineering & Construction",1900,"United States","CA","95076"
"328",2022,"01/21/2022",2022-01-14,"self","TWTR","Twitter Inc","sale_full","$1,001 - $15,000","Hon. John Garamendi","CA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020278.pdf",FALSE,1001,15000,"TWTR",38.43,39.049999,37.509998,38.439999,"Communication Services","Internet Content & Information",7500,"United States","CA","94103"
"329",2022,"01/21/2022",2022-01-07,"self","JBI","Janus International Group Inc","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020271.pdf",FALSE,1001,15000,"JBI",12.03,12.12,11.82,12,"Industrials","Building Products & Equipment",1577,"United States","GA","30179"
"330",2022,"02/08/2022",2022-01-13,"self","GPN","Global Payments Inc","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020367.pdf",FALSE,1001,15000,"GPN",148.75,151.789993,148.649994,149.240005,"Industrials","Specialty Business Services",25000,"United States","GA","30326"
"331",2022,"02/08/2022",2022-01-13,"self","JEF","Jefferies Financial Group Inc","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020367.pdf",FALSE,1001,15000,"JEF",37.360001,38.16,36.959999,38.060001,"Financial Services","Capital Markets",5625,"United States","NY","10022"
"332",2022,"02/08/2022",2022-01-13,"self","KEYS","Keysight Technologies Inc","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020367.pdf",FALSE,1001,15000,"KEYS",190.399994,191.779999,186.220001,186.610001,"Technology","Scientific & Technical Instruments",14300,"United States","CA","95403-1738"
"333",2022,"02/08/2022",2022-01-13,"self","LBRDA","Liberty Broadband Corporation - Class A","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020367.pdf",FALSE,1001,15000,"LBRDA",150.009995,150.25,148.119995,149,"Communication Services","Telecom Services",NA,"United States","CO","80112"
"334",2022,"02/08/2022",2022-01-13,"self","SBUX","Starbucks Corporation","purchase","$1,001 - $15,000","Hon. Cindy Axne","IA03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020367.pdf",FALSE,1001,15000,"SBUX",104.150002,104.669998,102.089996,102.400002,"Consumer Cyclical","Restaurants",383000,"United States","WA","98134"
"335",2022,"02/08/2022",2022-01-04,"joint","COIN","Coinbase Global Inc - Class A","purchase","$1,001 - $15,000","Hon. Marie Newman","IL03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020370.pdf",FALSE,1001,15000,"COIN",253.050003,258.809998,244.139999,250.149994,"Technology","Software—Application",3730,"United States","DE","19801"
"336",2022,"02/08/2022",2022-01-11,"joint","ZM","Zoom Video Communications Inc - Class A","sale_full","$15,001 - $50,000","Hon. Marie Newman","IL03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020370.pdf",FALSE,15001,50000,"ZM",172.149994,178.880005,169.449997,175.970001,"Technology","Software—Application",6787,"United States","CA","95113"
"337",2022,"03/22/2022",2022-02-15,"self","NWN","Northwest Natural Holding","purchase","$1,001 - $15,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020670.pdf",FALSE,1001,15000,"NWN",46.91,47.139999,46.200001,46.43,"Utilities","Utilities—Regulated Gas",1237,"United States","OR","97204"
"338",2022,"01/27/2022",2022-01-14,"self","GOOG","Alphabet Inc - Class C Capital Stock","sale_partial","$15,001 - $50,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020321.pdf",FALSE,15001,50000,"GOOG",2750,2824.01001,2750,2795.72998,"Communication Services","Internet Content & Information",163906,"United States","CA","94043"
"339",2022,"01/27/2022",2022-01-14,"self","PSQ","ProShares Short QQQ","purchase","$15,001 - $50,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020321.pdf",FALSE,15001,50000,"PSQ",11.46,11.46,11.29,11.31,"","",NA,NA,NA,NA
"340",2022,"01/27/2022",2022-01-14,"joint","GOOG","Alphabet Inc - Class C Capital Stock","sale_partial","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020322.pdf",FALSE,1001,15000,"GOOG",2750,2824.01001,2750,2795.72998,"Communication Services","Internet Content & Information",163906,"United States","CA","94043"
"341",2022,"01/27/2022",2022-01-14,"joint","PSQ","ProShares Short QQQ","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020322.pdf",FALSE,1001,15000,"PSQ",11.46,11.46,11.29,11.31,"","",NA,NA,NA,NA
"342",2022,"01/27/2022",2022-01-14,"joint","RUN","Sunrun Inc","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020322.pdf",FALSE,1001,15000,"RUN",32.099998,33.209999,31.459999,31.809999,"Technology","Solar",11383,"United States","CA","94104"
"343",2022,"01/27/2022",2022-01-14,"self","PSQ","ProShares Short QQQ","purchase","$1,001 - $15,000","Hon. Alan S. Lowenthal","CA47","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020323.pdf",FALSE,1001,15000,"PSQ",11.46,11.46,11.29,11.31,"","",NA,NA,NA,NA
"344",2022,"06/27/2022",2022-06-21,"self","SYK","Stryker Corporation","sale_partial","$1,001 - $15,000","Hon. Michael C. Burgess","TX26","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021279.pdf",FALSE,1001,15000,"SYK",197.419998,198.259995,194.360001,195.699997,"Healthcare","Medical Devices",46000,"United States","MI","49002"
"345",2022,"06/12/2022",2022-06-03,"joint","DUK","Duke Energy Corp Fxd to 09/24/2024","purchase","$1,001 - $15,000","Hon. Mo Brooks","AL05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021197.pdf",FALSE,1001,15000,"DUK",111.480003,112.099998,110.970001,111.160004,"Utilities","Utilities—Regulated Electric",27605,"United States","NC","28202-1803"
"346",2022,"04/17/2022",2022-03-08,"joint","ABBV","AbbVie Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"ABBV",149,149.889999,146.360001,147.149994,"Healthcare","Drug Manufacturers—General",50000,"United States","IL","60064-6400"
"347",2022,"04/17/2022",2022-03-17,"joint","ABBV","AbbVie Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"ABBV",157.169998,158.610001,156.210007,158.589996,"Healthcare","Drug Manufacturers—General",50000,"United States","IL","60064-6400"
"348",2022,"04/17/2022",2022-03-15,"joint","APD","Air Products and Chemicals Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"APD",220.029999,222.809998,216.440002,222.630005,"Basic Materials","Specialty Chemicals",20000,"United States","PA","18106-5500"
"349",2022,"04/17/2022",2022-03-09,"joint","GOOG","Alphabet Inc - Class C Capital Stock","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"GOOG",2628,2683.969971,2601.76001,2677.320068,"Communication Services","Internet Content & Information",163906,"United States","CA","94043"
"350",2022,"04/17/2022",2022-03-03,"joint","AMGN","Amgen Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"AMGN",230.880005,234.270004,230.009995,232.639999,"Healthcare","Drug Manufacturers—General",24200,"United States","CA","91320-1799"
"351",2022,"04/17/2022",2022-03-09,"joint","AAPL","Apple Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"AAPL",161.479996,163.410004,159.410004,162.949997,"Technology","Consumer Electronics",154000,"United States","CA","95014"
"352",2022,"04/17/2022",2022-03-15,"joint","AAPL","Apple Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"AAPL",150.899994,155.570007,150.380005,155.089996,"Technology","Consumer Electronics",154000,"United States","CA","95014"
"353",2022,"04/17/2022",2022-03-17,"joint","BIIB","Biogen Inc","sale_full","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"BIIB",203.039993,206.600006,202.009995,205.320007,"Healthcare","Drug Manufacturers—General",9610,"United States","MA","02142"
"354",2022,"04/17/2022",2022-03-09,"joint","BX","Blackstone Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"BX",115.230003,117.349998,112.919998,116.139999,"Financial Services","Asset Management",3795,"United States","NY","10154"
"355",2022,"04/17/2022",2022-03-07,"joint","CVNA","Carvana Co Class A","sale_full","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"CVNA",106.879997,110.739998,99.709999,104.940002,"Consumer Cyclical","Internet Retail",21000,"United States","AZ","85281"
"356",2022,"04/17/2022",2022-03-15,"joint","CSTL","Castle Biosciences Inc - Common Stock","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"CSTL",37.549999,37.845001,36,36.459999,"Healthcare","Diagnostics & Research",342,"United States","TX","77546"
"357",2022,"04/17/2022",2022-03-15,"joint","CCXI","ChemoCentryx Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"CCXI",22.26,23.26,22.110001,22.91,"Healthcare","Biotechnology",178,"United States","CA","94070"
"358",2022,"04/17/2022",2022-03-08,"joint","KO","Coca-Cola Company","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"KO",61.450001,61.540001,58.59,58.66,"Consumer Defensive","Beverages—Non-Alcoholic",79000,"United States","GA","30313"
"359",2022,"04/17/2022",2022-03-04,"joint","KO","Coca-Cola Company","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"KO",61.459999,62.59,61.200001,62.57,"Consumer Defensive","Beverages—Non-Alcoholic",79000,"United States","GA","30313"
"360",2022,"04/17/2022",2022-03-04,"joint","CTSH","Cognizant Technology Solutions Corporation - Class A","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"CTSH",87.220001,89.019997,86.470001,88.879997,"Technology","Information Technology Services",330600,"United States","NJ","07666"
"361",2022,"04/17/2022",2022-03-29,"joint","CTSH","Cognizant Technology Solutions Corporation - Class A","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"CTSH",91.720001,92.989998,91.540001,92.730003,"Technology","Information Technology Services",330600,"United States","NJ","07666"
"362",2022,"04/17/2022",2022-03-15,"joint","CVET","Covertus Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"CVET",16.139999,16.290001,15.56,16.02,"Healthcare","Medical Distribution",4035,"United States","ME","04101"
"363",2022,"04/17/2022",2022-03-29,"joint","LLY","Eli Lily and Company","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"LLY",292.029999,293.140015,287.579987,288.390015,"Healthcare","Drug Manufacturers—General",35000,"United States","IN","46285"
"364",2022,"04/17/2022",2022-03-16,"joint","LLY","Eli Lily and Company","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"LLY",277.850006,278.609985,273.01001,276.440002,"Healthcare","Drug Manufacturers—General",35000,"United States","IN","46285"
"365",2022,"04/17/2022",2022-03-15,"joint","DAVA","Endava plc ADR Shares","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"DAVA",109.489998,114.639999,108.32,114.419998,"Technology","Software—Infrastructure",9712,"United Kingdom",NA,"EC2N 1AR"
"366",2022,"04/17/2022",2022-03-04,"joint","DAVA","Endava plc ADR Shares","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"DAVA",111.739998,112.580002,96.620003,100.470001,"Technology","Software—Infrastructure",9712,"United Kingdom",NA,"EC2N 1AR"
"367",2022,"04/17/2022",2022-03-07,"joint","ETSY","Etsy Inc","sale_full","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"ETSY",152.990005,154.403,136.970001,137.490005,"Consumer Cyclical","Internet Retail",2402,"United States","NY","11201"
"368",2022,"04/17/2022",2022-03-09,"joint","FIS","Fidelity National Information Services Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"FIS",88.199997,92.220001,88.199997,91.980003,"Technology","Information Technology Services",65000,"United States","FL","32204"
"369",2022,"04/17/2022",2022-03-09,"joint","GBCI","Glacier Bancorp Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"GBCI",52.860001,53.360001,52.150002,52.419998,"Financial Services","Banks—Regional",3439,"United States","MT","59901-2679"
"370",2022,"04/17/2022",2022-03-15,"joint","HUBS","HubSpot Inc","sale_full","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"HUBS",386.679993,403.959991,380.690002,403.470001,"Technology","Software—Application",5895,"United States","MA","02141"
"371",2022,"04/17/2022",2022-03-15,"joint","INTU","Intuit Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"INTU",427.799988,441.48999,425.540009,439.679993,"Technology","Software—Application",13500,"United States","CA","94043"
"372",2022,"04/17/2022",2022-03-09,"joint","LOW","Lowe's Companies Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"LOW",227.979996,230.279999,225.589996,225.880005,"Consumer Cyclical","Home Improvement Retail",200000,"United States","NC","28117"
"373",2022,"04/17/2022",2022-03-09,"joint","MCK","McKesson Corproation","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"MCK",276.170013,279.109985,273.040009,276.529999,"Healthcare","Medical Distribution",59000,"United States","TX","75039"
"374",2022,"04/17/2022",2022-03-09,"joint","MSFT","Microsoft Corporation","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"MSFT",283.440002,289.600006,280.779999,288.5,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
"375",2022,"04/17/2022",2022-03-16,"joint","MRNA","Moderna Inc","sale_full","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"MRNA",150,169.800003,149.669998,169.360001,"Healthcare","Biotechnology",2700,"United States","MA","02139"
"376",2022,"04/17/2022",2022-03-15,"joint","MDB","MongoDB Inc - Class A","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"MDB",292.01001,300.76001,284.809998,298.26001,"Technology","Software—Infrastructure",3544,"United States","NY","10019"
"377",2022,"04/17/2022",2022-03-03,"joint","MS","Morgan Stanley","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"MS",89.68,90.25,87.07,87.779999,"Financial Services","Capital Markets",76541,"United States","NY","10036"
"378",2022,"04/17/2022",2022-03-17,"joint","NFLX","Netflix Inc","sale_full","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"NFLX",359.700012,373.309998,354.880005,371.399994,"Communication Services","Entertainment",11300,"United States","CA","95032"
"379",2022,"04/17/2022",2022-03-04,"joint","OLLI","Ollie's Bargain Outlet Holdings Inc","sale_full","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"OLLI",43.360001,44.720001,42.810001,44.380001,"Consumer Defensive","Discount Stores",4700,"United States","PA","17112"
"380",2022,"04/17/2022",2022-03-09,"joint","ORCL","Oracle Corporation","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"ORCL",74.919998,76.949997,74.690002,76.099998,"Technology","Software—Infrastructure",132000,"United States","TX","78741"
"381",2022,"04/17/2022",2022-03-15,"joint","PYCR","Paycor HCM Inc","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"PYCR",25.459999,27,25.09,26.440001,"Technology","Software—Application",2067,"United States","OH","45212"
"382",2022,"04/17/2022",2022-03-16,"joint","SHW","Sherwin-Willams Company","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"SHW",244.979996,249.600006,239.660004,244.380005,"Basic Materials","Specialty Chemicals",61000,"United States","OH","44115-1075"
"383",2022,"04/17/2022",2022-03-15,"joint","SPXC","SPX Corporation","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"SPXC",48.98,49.400002,48.209999,49.139999,"Industrials","Specialty Industrial Machinery",3100,"United States","NC","28277"
"384",2022,"04/17/2022",2022-03-30,"joint","TSM","Taiwan Semiconductor Manufacturing Company Ltd","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"TSM",107.790001,109.339996,106.510002,106.730003,"Technology","Semiconductors",54193,"Taiwan",NA,"300096"
"385",2022,"04/17/2022",2022-03-15,"joint","TEX","Terex Corporation","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"TEX",38.040001,38.389999,37.360001,38.009998,"Industrials","Farm & Heavy Construction Machinery",8600,"United States","CT","06850"
"386",2022,"04/17/2022",2022-03-31,"joint","TXN","Texas Instruments Incorporated","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"TXN",188.130005,188.619995,183.179993,183.479996,"Technology","Semiconductors",31000,"United States","TX","75243"
"387",2022,"04/17/2022",2022-03-07,"joint","TXN","Texas Instruments Incorporated","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"TXN",170.860001,170.970001,164.759995,164.889999,"Technology","Semiconductors",31000,"United States","TX","75243"
"388",2022,"04/17/2022",2022-03-15,"joint","TWKS","Thoughtworks Holding Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"TWKS",18.879999,20.475,18.879999,20.09,"Technology","Information Technology Services",10600,"United States","IL","60601"
"389",2022,"04/17/2022",2022-03-04,"joint","TT","Trane Technologies plc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"TT",153.210007,154.559998,150.320007,151.309998,"Industrials","Specialty Industrial Machinery",37000,"Ireland",NA,NA
"390",2022,"04/17/2022",2022-03-30,"joint","UL","Unilever PLC","sale_partial","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"UL",46.439999,46.720001,46.259998,46.259998,"Consumer Defensive","Household & Personal Products",148012,"United Kingdom",NA,"EC4Y 0DY"
"391",2022,"04/17/2022",2022-03-31,"joint","UL","Unilever PLC","sale_full","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"UL",45.860001,45.869999,45.310001,45.57,"Consumer Defensive","Household & Personal Products",148012,"United Kingdom",NA,"EC4Y 0DY"
"392",2022,"04/17/2022",2022-03-09,"joint","UPS","United Parcel Service Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"UPS",209,209.279999,206.309998,206.779999,"Industrials","Integrated Freight & Logistics",534000,"United States","GA","30328"
"393",2022,"04/17/2022",2022-03-09,"joint","VBTX","Veritex Holdings Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"VBTX",36.889999,38.049999,36.66,37.700001,"Financial Services","Banks—Regional",690,"United States","TX","75225"
"394",2022,"04/17/2022",2022-03-09,"joint","VZ","Verizon Communications Inc","purchase","$1,001 - $15,000","Hon. Josh Gottheimer","NJ05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf",FALSE,1001,15000,"VZ",53.720001,53.810001,53.009998,53.080002,"Communication Services","Telecom Services",118500,"United States","NY","10036"
"395",2022,"04/17/2022",2022-04-15,"self","MSFT","Microsoft Corporation - 20 Shares","purchase","$1,001 - $15,000","Hon. Pete Sessions","TX17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020813.pdf",FALSE,1001,15000,NA,NA,NA,NA,NA,"Technology","Software—Infrastructure",181000,"United States","WA","98052-6399"
