"disclosure_year","disclosure_date","transaction_date","owner","ticker","asset_description","type","amount","representative","district","ptr_link","cap_gains_over_200_usd","lower_amount","upper_amount","pps_open","pps_high","pps_low","pps_close","sector","industry","fte","country","state","zip"
2021,"08/15/2021",2021-07-27,"self","V","Visa Inc","purchase","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019340.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Financial Services","Credit Services",21500,"United States","CA","94128-8999"
2021,"08/15/2021",2021-06-04,"self","XYL","Xylem Inc Common Stock New","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019340.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Industrials","Specialty Industrial Machinery",16100,"United States","NY","10573"
2021,"08/15/2021",2021-06-04,"self","XYL","Xylem Inc Common Stock New","sale_full","$1,001 - $15,000","Hon. Katherine M. Clark","MA05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019340.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Industrials","Specialty Industrial Machinery",16100,"United States","NY","10573"
2021,"08/15/2021",2021-08-02,"self","NVDA","NVIDIA Corporation","purchase","$1,001 - $15,000","Hon. Pete Sessions","TX17","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019336.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Technology","Semiconductors",22473,"United States","CA","95051"
2021,"06/08/2021",2021-05-20,"joint","VTRS","Viatris Inc Common Stock","sale_full","$15,000 - $50,000","Hon. Scott Franklin","FL15","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218078.pdf",FALSE,15000,50000,NA,NA,NA,NA,"Healthcare","Drug Manufacturers—Specialty & Generic",37000,"United States","PA","15317"
2022,"04/11/2022",2022-03-04,"self","AMZN","Amazon.com Inc","purchase","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020775.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Consumer Cyclical","Internet Retail",1622000,"United States","WA","98109-5210"
2022,"04/11/2022",2022-03-04,"self","C","Citigroup Inc","purchase","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020775.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Financial Services","Banks—Diversified",228000,"United States","NY","10013"
2022,"04/11/2022",2022-03-15,"self","TSN","Tyson Foods Inc  - Corp Bond","sale_full","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020775.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Consumer Defensive","Farm Products",137000,"United States","AR","72762-6999"
2022,"04/11/2022",2022-03-04,"self","VOD","Vodaphone Group PLC - Corp Bond","purchase","$1,001 - $15,000","Hon. Zoe Lofgren","CA19","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020775.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Communication Services","Telecom Services",105000,"United Kingdom",NA,"RG14 2FN"
2022,"06/14/2022",2022-05-11,"joint","ABB","ABB Ltf","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Industrials","Electrical Equipment & Parts",104720,"Switzerland",NA,"8050"
2022,"06/14/2022",2022-05-13,"joint","ACN","Accenture plc Class A Ordinary Shares","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Technology","Information Technology Services",699000,"Ireland",NA,"2"
2022,"06/14/2022",2022-05-13,"joint","MMP","Magellan Midstream partners LP Limited Partnership","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",1715,"United States","OK","74121-2186"
2022,"06/14/2022",2022-05-16,"joint","OKE","OKEOK Inc","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Energy","Oil & Gas Midstream",2847,"United States","OK","74103"
2022,"06/14/2022",2022-05-17,"joint","TXN","Texas Instruments Incorporated","purchase","$1,001 - $15,000","Hon. Kevin Hern","OK01","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Technology","Semiconductors",31000,"United States","TX","75243"
2022,"06/14/2022",2022-06-06,"self","NTAP","NetApp Inc","sale_full","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219025.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Technology","Computer Hardware",11000,"United States","CA","95128"
2022,"06/14/2022",2022-06-06,"self","NTAP","NetApp Inc","purchase","$15,001 - $50,000","Hon. Doug Lamborn","CO05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8219025.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Technology","Computer Hardware",11000,"United States","CA","95128"
2021,"09/07/2021",2021-08-10,"self","CAT","Caterpillar Inc 3.424% due 05/15/24","purchase","$15,001 - $50,000","Hon. Earl Blumenauer","OR03","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019438.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Industrials","Farm & Heavy Construction Machinery",107700,"United States","IL","60015"
2022,"04/05/2022",2021-03-07,"joint","AEG","Aegon NV","sale_full","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Financial Services","Insurance—Diversified",17936,"Netherlands",NA,"2591 TV"
2022,"04/05/2022",2021-03-31,"joint","BTI","British American Tobacco Industries plc Common Stock ADR","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Consumer Defensive","Tobacco",54365,"United Kingdom",NA,"WC2R 2PG"
2022,"04/05/2022",2021-03-29,"joint","BTI","British American Tobacco Industries plc Common Stock ADR","purchase","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Consumer Defensive","Tobacco",54365,"United Kingdom",NA,"WC2R 2PG"
2022,"04/05/2022",2021-03-28,"joint","CAG","ConAgra Brands Inc","sale_full","$50,001 - $100,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Consumer Defensive","Packaged Foods",18600,"United States","IL","60654"
2022,"04/05/2022",2021-03-04,"joint","CAG","ConAgra Brands Inc","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Consumer Defensive","Packaged Foods",18600,"United States","IL","60654"
2022,"04/05/2022",2021-03-10,"joint","XOM","Exxon Mobil Corporation","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",63000,"United States","TX","75039-2298"
2022,"04/05/2022",2021-03-28,"joint","FHLC","Fidelity MSCI Health Care Index","sale_full","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"","",NA,NA,NA,NA
2022,"04/05/2022",2021-03-28,"joint","FLO","Flowers Foods Inc","sale_full","$50,001 - $100,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Consumer Defensive","Packaged Foods",8900,"United States","GA","31757"
2022,"04/05/2022",2021-03-22,"joint","GIS","General Mills Inc","sale_full","$50,001 - $100,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Consumer Defensive","Packaged Foods",35000,"United States","MN","55426"
2022,"04/05/2022",2021-03-08,"joint","HCRB","Hartford Core Bonds ETF","sale_full","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"","",NA,NA,NA,NA
2022,"04/05/2022",2021-03-07,"joint","HTGC","Hercules Capital Inc","purchase","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Financial Services","Asset Management",90,"United States","CA","94301"
2022,"04/05/2022",2021-03-04,"joint","HTGC","Hercules Capital Inc","purchase","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Financial Services","Asset Management",90,"United States","CA","94301"
2022,"04/05/2022",2021-03-08,"joint","HTGC","Hercules Capital Inc","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Financial Services","Asset Management",90,"United States","CA","94301"
2022,"04/05/2022",2021-03-01,"joint","ORI","Old Republic International Corporation","purchase","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Financial Services","Insurance—Diversified",9600,"United States","IL","60601"
2022,"04/05/2022",2021-03-07,"joint","ORI","Old Republic International Corporation","purchase","$1,001 - $15,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Financial Services","Insurance—Diversified",9600,"United States","IL","60601"
2022,"04/05/2022",2021-03-14,"joint","PPL","PPL Corporation","sale_full","$100,001 - $250,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,100001,250000,NA,NA,NA,NA,"Utilities","Utilities—Regulated Electric",5607,"United States","PA","18101-1179"
2022,"04/05/2022",2021-03-28,"joint","R","Ryder Systems Inc","purchase","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Industrials","Rental & Leasing Services",42800,"United States","FL","33178"
2022,"04/05/2022",2021-03-30,"joint","SIRE","Siscam Resources LP Common Units representing limited partner interests","purchase","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Basic Materials","Chemicals",NA,"United States","GA","30328-7108"
2022,"04/05/2022",2021-03-28,"joint","TSN","Tyson Foods Inc","sale_full","$15,001 - $50,000","Hon. Virginia Foxx","NC05","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020718.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Consumer Defensive","Farm Products",137000,"United States","AR","72762-6999"
2021,"04/19/2021",2021-03-11,"self","DOV","Dover Corp","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Industrials","Specialty Industrial Machinery",25000,"United States","IL","60515"
2021,"04/19/2021",2021-03-12,"self","LBRDK","Liberty Broadband Corp Series C","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Communication Services","Telecom Services",NA,"United States","CO","80112"
2021,"04/19/2021",2021-03-16,"self","NVDA","NVIDIA Corp","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Technology","Semiconductors",22473,"United States","CA","95051"
2021,"04/19/2021",2021-03-30,"self","ADBE","Adobe Inc","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Technology","Software—Infrastructure",25988,"United States","CA","95110-2704"
2021,"04/19/2021",2021-03-10,"self","NVDA","NVIDIA","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Technology","Semiconductors",22473,"United States","CA","95051"
2021,"04/19/2021",2021-03-10,"self","MA","Mastercard Inc","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Financial Services","Credit Services",24000,"United States","NY","10577"
2021,"04/19/2021",2021-03-09,"self","NBIX","Neurocrine Biosciences Inc","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Healthcare","Drug Manufacturers—Specialty & Generic",900,"United States","CA","92130"
2021,"04/19/2021",2021-03-09,"self","NVDA","NVIDIA Corp","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Technology","Semiconductors",22473,"United States","CA","95051"
2021,"04/19/2021",2021-03-18,"self","LGI","LGI Homes","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Financial Services","Asset Management",NA,"United States","NY","10112"
2021,"04/19/2021",2021-03-23,"self","NVDA","NVIDIA Corp","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Technology","Semiconductors",22473,"United States","CA","95051"
2021,"04/19/2021",2021-03-19,"self","FMS","Fresenius Medical Care AG & Co. KGaA","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Healthcare","Medical Care Facilities",122909,"Germany",NA,"61352"
2021,"04/19/2021",2021-03-17,"self","UL","Unilever PLC","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Consumer Defensive","Household & Personal Products",148012,"United Kingdom",NA,"EC4Y 0DY"
2021,"04/19/2021",2021-03-30,"self","PGR","Progressive Corp Ohio","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Financial Services","Insurance—Property & Casualty",49077,"United States","OH","44143"
2021,"04/19/2021",2021-03-22,"self","DG","Dollar General Corp","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Consumer Defensive","Discount Stores",163000,"United States","TN","37072"
2021,"04/19/2021",2021-03-12,"self","CSL","Carlisle Companies Incorporated","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Industrials","Building Products & Equipment",11000,"United States","AZ","85254"
2021,"04/19/2021",2021-03-04,"self","PAHC","Phibro Animal Health Corporation","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Healthcare","Drug Manufacturers—Specialty & Generic",1725,"United States","NJ","07666-6712"
2021,"04/19/2021",2021-03-02,"self","NSIT","Insight Enterprises Inc","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Technology","Information Technology Services",11624,"United States","AZ","85283"
2021,"04/19/2021",2021-03-02,"self","FCN","FTI Consulting Inc","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Industrials","Consulting Services",6977,"United States","DC","20004"
2021,"04/19/2021",2021-03-02,"self","TRN","Trinity Industries Inc","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Industrials","Railroads",5845,"United States","TX","75254-2957"
2021,"04/19/2021",2021-03-17,"self","AWI","Armstrong World Industries Co","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Industrials","Building Products & Equipment",2900,"United States","PA","17603"
2021,"04/19/2021",2021-03-04,"self","GHC","Graham Holdings Co","sale_full","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Consumer Defensive","Education & Training Services",12102,"United States","VA","22209"
2021,"04/19/2021",2021-03-12,"self","AVY","Avery Dennison Corp","purchase","$1,001 - $15,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,1001,15000,NA,NA,NA,NA,"Industrials","Business Equipment & Supplies",36000,"United States","CA","91203"
2021,"04/19/2021",2021-03-25,"self","R","Ryder Systems Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Industrials","Rental & Leasing Services",42800,"United States","FL","33178"
2021,"04/19/2021",2021-03-22,"self","TJX","TJX COS INC New","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Consumer Cyclical","Apparel Retail",340000,"United States","MA","01701"
2021,"04/19/2021",2021-03-12,"self","R","Ryder Systems Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Industrials","Rental & Leasing Services",42800,"United States","FL","33178"
2021,"04/19/2021",2021-03-23,"self","GDDY","GoDaddy Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Technology","Software—Infrastructure",6611,"United States","AZ","85284"
2021,"04/19/2021",2021-03-09,"self","BURL","Burlington Stores inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Consumer Cyclical","Apparel Retail",14803,"United States","NJ","08016"
2021,"04/19/2021",2021-03-31,"self","GDDY","GoDaddy Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Technology","Software—Infrastructure",6611,"United States","AZ","85284"
2021,"04/19/2021",2021-03-10,"self","BURL","Burlington Stores Inc","sale_full","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Consumer Cyclical","Apparel Retail",14803,"United States","NJ","08016"
2021,"04/19/2021",2021-03-30,"self","GDDY","GoDaddy Inc","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Technology","Software—Infrastructure",6611,"United States","AZ","85284"
2021,"04/19/2021",2021-03-09,"self","SIRI","Sirius HM Holdings Inc","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Communication Services","Broadcasting",5590,"United States","NY","10020"
2021,"04/19/2021",2021-03-16,"self","GDDY","GoDaddy Inc","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Technology","Software—Infrastructure",6611,"United States","AZ","85284"
2021,"04/19/2021",2021-03-11,"self","HON","Honeywell International Inc","sale_full","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Industrials","Conglomerates",99000,"United States","NC","28202"
2021,"04/19/2021",2021-03-01,"self","C","Citigroup Inc","purchase","$250,001 - $500,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,250001,5e+05,NA,NA,NA,NA,"Financial Services","Banks—Diversified",228000,"United States","NY","10013"
2021,"04/19/2021",2021-03-15,"self","T","AT&T Inc","purchase","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,100001,250000,NA,NA,NA,NA,"Communication Services","Telecom Services",203160,"United States","TX","75202"
2021,"04/19/2021",2021-03-18,"self","NFG","National Fuel Gas Company","purchase","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,100001,250000,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
2021,"04/19/2021",2021-03-01,"self","DXC","DXC Technology Co","purchase","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,100001,250000,NA,NA,NA,NA,"Technology","Information Technology Services",134000,"United States","VA","22102"
2021,"04/19/2021",2021-03-01,"self","CVS","CVS Health Corp","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Healthcare","Healthcare Plans",216000,"United States","RI","02895"
2021,"04/19/2021",2021-03-01,"self","ABC","Amerisource Bergen","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Healthcare","Medical Distribution",38000,"United States","PA","19428-1800"
2021,"04/19/2021",2021-03-05,"self","MRK","Merck & Co In","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Healthcare","Drug Manufacturers—General",67000,"United States","NJ","07033"
2021,"04/19/2021",2021-03-19,"self","NFG","National Fuel Gas Company","purchase","$15,001 - $50,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,15001,50000,NA,NA,NA,NA,"Energy","Oil & Gas Integrated",2188,"United States","NY","14221"
2021,"04/19/2021",2021-03-01,"self","MS","Morgan Stanley","sale_full","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,100001,250000,NA,NA,NA,NA,"Financial Services","Capital Markets",76541,"United States","NY","10036"
2021,"04/19/2021",2021-03-01,"self","TPR","Tapesty Inc","sale_full","$100,001 - $250,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,100001,250000,NA,NA,NA,NA,"Consumer Cyclical","Luxury Goods",12100,"United States","NY","10001"
2021,"04/19/2021",2021-03-05,"self","LLY","Eli Lilly & Co","sale_full","$250,001 - $500,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,250001,5e+05,NA,NA,NA,NA,"Healthcare","Drug Manufacturers—General",35000,"United States","IN","46285"
2021,"04/19/2021",2021-03-11,"self","CFR","Cullen Frost Bankers","sale_full","$500,001 - $1,000,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,500001,1e+06,NA,NA,NA,NA,"Financial Services","Banks—Regional",4553,"United States","TX","78205"
2021,"04/19/2021",2021-03-15,"self","CFR","Cullen Frost Bankers","sale_full","$500,001 - $1,000,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,500001,1e+06,NA,NA,NA,NA,"Financial Services","Banks—Regional",4553,"United States","TX","78205"
2021,"04/19/2021",2021-03-11,"joint","DOV","Dover Corp","purchase","$50,001 - $100,000","Hon. Michael T. McCaul","TX10","https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf",FALSE,50001,1e+05,NA,NA,NA,NA,"Industrials","Specialty Industrial Machinery",25000,"United States","IL","60515"
